护栏 横杆 连接 装置   本 实用新型 涉及 护栏 横杆 连接 装置 ， 包括 上盖 、 下盖 及 套管 ， 所述 上盖 与 下 盖 组合 安装 ， 套管 将 上 盖 与 下 盖 固定 连接 ， 上盖 与 下 盖 安装 后 的 组合体 包括 位于 竖直 向且 两端 贯穿 的 空腔 ， 该 空腔 的 两侧 设有 向 水平 向 延伸 的 安装 腔 ， 套管 呈环 形状 ， 空腔 下方 开口 的 内壁 设有 定位 凹槽 。 本 实用新型 采用 塑料 ABS 一体 注塑 而成 ， 具有 强度 好 韧性 高 的 特点 ， 相比 金属件 尤其 适用 于 室外 露天 环境 ， 解决 了 金属件 会 生锈 腐蚀 ， 后期 不好 拆卸 等 问题 ， 塑料件 轻便 ， 拆卸 方便 ， 可 快速 完成 装配 且 制造 成本低 。 
一种 就 地热 再生 车   本发明 实施 例 提出 了 一种 就 地热 再生 车 ， 在 车体 基座 上 设置 有 ： 接料 装置 、 供料 装置 、 铣 刨 装置 、 拌 缸 、 一级 烫 平板 和 二级 烫 平板 ； 其中 ， 接料 装置 与 供料 装置 相连 ， 用于 储存 新料 ， 并 通过 供料 装置 将 新料 传输 至 拌 缸 和 二级 烫 平板 ； 铣 刨 装置 与 拌 缸 相连 ， 用于 对 沥青路面 进行 铣 刨 ， 并 将 铣 刨 后 得到 的 物料 传输 至 拌 缸 ； 拌 缸 分别 接收 新料 和 物料 ， 生成 再生 沥青 混合 料 并 传输 至 一级 烫 平板 ； 一级 烫 平板 与 拌 缸 相连 ， 通过 接收 再生 沥青 混合 料 并 摊铺 至 路面 之上 ， 形成 第一层 摊铺 ； 二级 烫 平板 与 供料 装置 相连 ， 用于 接收 新料 并 摊铺 至 路面 之上 ， 形成 第二层 摊铺 。 本发明 实施 例 就 地热 再生 车 可 有效 改善 路面 外观 ， 延长 路面 寿命 ， 回收 尾气 保护环境 。 

滑动式 防撞 护栏   滑动式 防撞 护栏 是 一种 能够 有效 提高 防撞 性能 和 减少 人员 车辆 撞击 损伤 的 新型 交通 防护 设施 。 它 由 立柱 ( 1 ) 、 槽钢 ( 2 ) ( 3 ) 、 转子 轴 钢棒 ( 4 ) 、 滑动 转子 ( 5 ) 、 紧固件 ( 6 ) 、 上盖 ( 7 ) 、 螺栓 ( 8 ) 等 部分 构成 ， 安装 时 首先 埋入 立柱 ( 1 ) ， 之后 安装 下 槽钢 ( 3 ) 和 上 槽钢 ( 2 ) ， 转子 轴 钢棒 ( 4 ) 由下 槽钢 ( 3 ) 向上 穿 入 ， 套入 滑动 转子 ( 5 ) 后 ， 再 由 上 槽钢 ( 2 ) 穿 出 ， 用 扳手 拧紧 转子 轴 上下 锁紧 螺母 ( 6 ) ， 最后 安装 上盖 ( 7 ) 并 拧紧 固定 螺栓 ( 8 ) 。 滑动 转子 ( 5 ) 表面 可 着色 成 交通 引导 标志 和 警示 标志 。 滑动式 防撞 护栏 基于 “ 宽容 型 ” 设计 理念 ， 利用 了 防撞 与 滑动 导向 相结合 的 原理 ， 主要 应用 于 “ 弯急 、 坡 陡 、 路窄 、 沟深 ” 的 路侧 高危 路段 。 

沥青 改性剂 、 制备 方法 及 含 其 的 沥青 混合 料   本发明 涉及 一种 沥青 改性剂 ， 按 质量 百分 含量 包括 如下 组分 ： 废旧 轮胎橡胶 粉 76 ～ 87wt ％ ； 高密度 聚乙烯 3 ～ 14wt ％ ； 橡胶 再生 剂 3 ～ 10wt ％ ； 原料 的 质量 百分比 之 和 为 100wt ％ ； 所述 橡胶 再生 剂 为 在 160 ? 180 ℃ 下 参与 橡胶 再生 反应 的 再生 剂 。 所述 沥青 改性剂 工艺 简单 、 可 长期 存储 、 且 大量 使用 废旧 轮胎 ， 节约资源 、 成本低 、 操作 方便 ， 便于 在 沥青 混合 料中 添加 ； 可以 有效 提高 路面 的 使用寿命 ， 增加 道路 行驶 的 安全性 。 

一种 组装 式 管控 工具箱 房   本 实用新型 公开 了 一种 组装 式 管控 工具箱 房 ， 包括 顶板 、 底板 、 侧板 ； 侧板 分为 前 侧板 、 后 侧板 、 左侧 板 、 右侧 板 ； 相邻 的 侧板 之间 均 通过 角柱 首尾相接 ； 顶板 的 四个 角上 均 设置 有 顶托 ， 顶板 通过 顶托 与 角柱 上端 紧固 连接 ； 底板 的 四个 角上 均 设置 有 底托 ， 底板 通过 底托 与 角柱 下端 紧固 连接 ； 左侧 板 、 右侧 板 之间 平行 设置 有 隔板 ； 前 侧板 、 后 侧板 、 左侧 板 、 右侧 板 的 上端 均匀分布 有 监控 摄像头 ； 左侧 板 、 右侧 板 的 内侧 分别 配置 有 空调 、 多 媒体播放器 ； 底板 上 预埋 有 防水 线槽 ； 防水 线槽 呈 L 型 ， 防水 线槽 的 后 端 开设 有机 柜 出线 孔 。 本 实用新型 具有 结构 简单 、 组装 方便 、 精细化 集成 、 功能 覆盖 全面 的 优点 ， 因此 能 独立 使用 ， 经济 适用性 较强 。 

一种 植被 固体 颗粒肥料 移动式 喷洒 装置   本 新型 涉及 一种 植被 固体 颗粒肥料 移动式 喷洒 装置 ， 包括 基座 、 行走机构 、 储料 槽 及 喷洒 机构 ， 储料 槽 与 喷洒 机构 连通 ， 喷洒 机构 包括 定位 座 、 进料 管 、 料仓 、 高压 气管 、 喷洒 台 、 喷洒 管 、 电动 增压泵 、 手动 增压泵 及 高压 气瓶 ， 电动 增压泵 和 手动 增压泵 通过 导 气管 并联 后 分别 与 高压 气瓶 及 高压 气管 连通 ， 料仓 位于 喷洒 台内 并 与 高压 气管 连通 ， 进料 管 与 喷洒 台 铰接 ， 一端 与 储料 槽 连通 另一端 料仓 连通 ， 喷洒 管 至少 两个 并均布 在 喷洒 台上 ， 喷洒 管 与 喷洒 台 铰接 并 与 料仓 连通 。 本 新型 可适 有效 适应 大面积 固体 颗粒 类 肥料 及 药剂 的 喷洒 作业 ， 并 可 根据 实际 需要 ， 灵活 调整 喷洒 作业 的 覆盖范围 ， 从而 达到 提高 植被 养护 工作效率 ， 降低 劳动强度 的 目的 。 

一种 移栽 树木 根部 催生 及 养护 装置   本 新型 涉及 一种 移栽 树木 根部 催生 及 养护 装置 ， 包括 导轨 、 定位 板 、 定位 套 、 引流 管 及 可降解 施加 管网 ， 导轨 共 两条 并 相互 平行 分布 ， 导轨 下 表面 均布 地 埋 钩 ， 定位 板共 两块 且 相对 分布 ， 并 通过 滑块 与 导轨 滑动 连接 ， 定位 套 至少 一个 ， 并 垂直 嵌于 两 定位 板 接触面 处 ， 引流 管嵌 于 定位 板上 ， 可降解 施加 管网 包括 至少 两条 可 降解塑料 管 ， 且 各 可 降解塑料 管间 相互 绞 合并 构成 半球状 呈 网状结构 。 本 新型 一方面 可 根据 对 新 移栽 的 植物 根部 的 泥土 球 进行 良好 的 定位 ， 纺织 泥土 球 碎裂 ， 另一方面 可 根据 植物 生理 特性 ， 对 新 栽种 的 植物 根部 直接 施加 催生 、 治疗 药 或 除虫 等 药剂 ， 从而 达到 提高 移栽 树木 的 成活率 的 目的 。 

一种 园林 喷洒 系统 终端 控制器   本 实用新型 公开 了 一种 园林 喷洒 系统 终端 控制器 ， 其 特征 在于 ： 包括 CPU 单元 、 485 模块 、 电源 变换 模块 、 喷洒 阀门 和 温度 / 湿度 采集 模块 , CPU 单元 与 485 模块 、 电源 变换 模块 、 喷洒 阀门 和 温度 / 湿度 采集 模块 相连接 ， 所述 CPU 单元 内置 存储 电路 ， 485 模块 始终 处于 从机 模式 ， 喷洒 阀门 为 继电器 触点 开关 式 阀门 。 本 实用新型 采用 高性能 处理器 ， 结构 简单 ， 成本 较 低 ， 处理 效率高 ， 扩展 性能 好 ， 操作控制 方便 ， 可 实现 远程 控制 ， 便于 推广 使用 。 

一种 园林 植被 灌溉 及 园林 水体 一体化 综合 循环 控制系统   本 新型 涉及 一种 园林 植被 灌溉 及 园林 水体 一体化 综合 循环 控制系统 ， 包括 集雨槽 、 蓄水池 、 循环泵 及 出水管 路 ， 其中 集雨槽 包括 定位 架及 引水 槽 ， 定位 架 末端 安装 在 地 平面 上 ， 前端 与 引水 槽 连通 ， 引水 槽 为 倒置 锥形 结构 ， 其 底部 通过 导流 管 与 蓄水池 连通 ， 蓄水池 至少 两个 ， 且 各 蓄水池 间 相互 连通 ， 蓄水池 通过 导流 管 与 集雨槽 的 引水 槽 连通 ， 每个 蓄水池 至少 与 五个 集雨槽 连通 ， 集雨槽 环绕 蓄水池 中线 分布 。 本 新型 可 自动 将 自然界 的 雨水 及 雪水 等 进行 收集 并 过滤 ， 然后 将 收集 到 的 雨水 及 雪水 进行 过滤 ， 并 做 为 园林 灌溉 、 人工 水体 等 用水 水源 补给 ， 达到 节约 园林管理 水资源 的 目的 ， 于 此 同时 ， 另 可 对 收集 到 的 雨水 及 雪水 进行 酸碱 调节 ， 满足 不同 园林 制备 及 动物 对 水质 的 需要 。 

一种 高效 灌溉 及 植物 堆肥 一体化 园林 植被 养护 系统   本 新型 涉及 一种 高效 灌溉 及 植物 堆肥 一体化 园林 植被 养护 系统 ， 包括 堆肥 发酵罐 、 混合 罐 、 高压 喷淋 泵 、 排渣 泵 及 灌溉 管道 ， 其中 堆肥 发酵罐 与 混合 罐间 通过 导流 管 连通 ， 排渣 泵 安装 在 导流 管上 ， 混合 罐 通过 高压 喷淋 泵 与 灌溉 管道 连通 ， 堆肥 发酵罐 顶部 设添料 口及 加液 口 ， 底部 设排 渣口 及 排污口 ， 混合 罐其 顶部 设 加料 口 ， 并 通过 加料 口 与 排渣 泵 连通 ， 混合 罐 底部 设 至少 一个 出料 口及 一个 排污口 。 本 新型 一方面 可 将 园林 日常 修剪 及 落叶 等 废弃物 制备 成 植被 生长发育 所 需要 的 生物肥料 ， 另一方面 可 将 制备 好 的 生物肥料 与 植物 灌溉 用水 进行 合理配置 后 再 喷洒 到 植被 处 ， 从而 实现 喷 和 施肥 同时 进行 ， 并 可 有效 的 提高 园林 资源 的 重复 利用率 ， 降低 园林管理 工作 的 运行 成本 。 

一种 钢纤维 与 掺合料 计量 设备   本 实用新型 涉及 一种 钢纤维 与 掺合料 计量 设备 ， 主要 是 针对 RPC 盖板 之类 的 生产线 而 设计 。 所述 设备 包括 计量 平台 ( 1 ) ， 钢纤维 提升 斗 ( 2 ) ， 掺合料 提升 斗 ( 3 ) ， 轨道 ( 4 ) ， 过 道 平台 ( 5 ) ， 钢纤维 存 料斗 ( 6 ) ， 掺合料 存 料斗 ( 7 ) ， 钢纤维 计量 斗 ( 8 ) 及 掺合料 计量 斗 ( 9 ) 。 本 实用新型 的 有益 效果 在于 ： 实现 了 全自动 的 进料 、 卸料 控制 ， 没有 人为因素 的 干扰 ， 计量 精度 比较 高 ， 计量 时间 短 ， 完全 满足 生产 需要 ， 同时 改变 了 以往 钢纤维 和 掺合料 计量 单独 一人 时时 看守 的 生产工艺 。 

一种 轨道 车轮 闸片 拍摄 装置   本 实用新型 涉及 轨道 车辆 测量 领域 ， 具体地说 ， 涉及 一种 轨道 车轮 闸片 厚度 图像 拍摄 装置 。 所述 装置 包括 摄像机 、 激光器 组件 及 车轮 传感器 ， 其 特征 在于 ： 所述 车轮 传感器 为 两个 ， 固定 在 轨道 上 ； 所述 摄像机 为 两个 ， 垂直于 铁轨 安装 在 轨道 内侧 ， 在 轨道 方向 上 位于 两个 车轮 传感器 的 中线 上 ； 所述 车轮 传感器 与 摄像机 及 激光器 组件 用 电信号 连接 ； 所述 车轮 传感器 检测 到 车轮 闸片 进入 拍摄 区域 后 , 发送 信号 触发 激光器 组件 及 摄像机 工作 。 本 实用新型 的 闸片 拍摄 装置 ， 可 采用 人工 图像 检测 ， 以及 进一步 的 图像识别 后 对 闸片 进行 非 接触式 检测 ， 检测 过程 无需 停车 。 相较 于 现有 技术 的 测量 装置 ， 测量 精度高 ， 且 可以 实现 自动 测量 。 

一种 水泥 基 混凝土 电加热 养护 系统   本 实用新型 涉及 水泥 基 混凝土 材料 的 养护 成型 领域 ， 特别 是 涉及 一种 水泥 基 混凝土 电加热 养护 系统 ， 包括 养护 室 ( 1 ) 、 加热 系统 、 加湿 系统 、 空气 循环系统 及 养护 室 控制箱 ； 其 特征 在于 ： 所述 养护 室 ( 1 ) 为 标准 养护 房 ， 是 提供 养护 操作 的 场所 ； 所述 加湿 系统 为 整个 养护 过程 提供 必须 要 的 水蒸气 ， 包括 加湿 水箱 ( 3 ) 及 控制 元器件 ； 所述 空气 循环系统 包括 循环 风机 ( 6 ) 、 风道 ( 7 ) 、 循环 风机 电机 ( 4 ) 、 风机 软 连接 等 ； 所述 空气 循环系统 是 将 加热 箱 ( 2 ) 产生 的 热量 及 加湿 水箱 ( 3 ) 产生 的 水蒸气 经过 循环 风机 ( 6 ) 的 带动 ， 经过 风道 ( 7 ) 再 将 房间内 空气 循环 回 加热 箱 ( 2 ) 。 所述 养护 室 控制箱 是 控制 加热 系统 、 加湿 系统 及 空气 循环系统 的 具体 执行 设备 。 

一种 铁路 车轮 直径 动态 测量 装置 及 方法   本发明 涉及 铁路车辆 包括 货车 、 客车 、 动车 、 机车 等 在 铁路 上 正常 运行 状态 下 ， 车轮 直径 的 动态 测量 。 所述 装置 包括 ： 左右两个 轮 对 直径 尺寸 测量 箱 ( 4 ) 、 ( 5 ) ； 左右两个 钢轨 位置 标志 条 ( 3 ) 、 ( 6 ) ； 以及 至少 一个 车轮 传感器 ( 1 ) ， 所述 车轮 传感器 ( 1 ) 与 数字 摄像机 ( 8 ) 、 ( 9 ) 及线 激光 发生器 ( 7 ) 、 ( 10 ) 用 电信号 连接 ； 所述 车轮 传感器 ( 1 ) 检测 到 车轮 进入 测量 区域 后 , 发送 信号 触发 数字 摄像机 及线 激光 发生器 工作 ， 再 根据 拍摄 的 图片 计算 车辆 的 直径 。 本发明 可以 实现 对 对 铁路 车轮 直径 精确 的 动态 测量 。 

一种 肋柱 预埋 管件   本 实用新型 涉及 一种 生产 RPC 肋柱 之类 的 肋柱 预埋 管件 。 包括 横压 管 ， 侧管 及 中间 管 ， 其 特征 在于 ： 所述 横压 管 钢管 上下 和 左右 两侧 都 有 通孔 ， 且 上下 侧 通孔 与 左右 两侧 通孔 位置 相互 交错 排列 ； 所述 侧管 位于 横压 管 最 外侧 的 通孔 位置 ， 且 侧管 的 两端 距离 横压 管 的 中心线 相等 ， 管径 依据 横压 管上 通孔 的 孔径 决定 ； 所述 中间 管 位于 横压 管 上下 侧 通孔 的 中间 孔处 ， 且 中间 管 的 两端 距离 横压 管 的 中心线 相等 ， 管径 依据 横压 管上 通孔 的 孔径 来 决定 。 本 实用新型 的 有益 效果 在于 ： 利用 横压 管 ， 侧管 及 中间 管 的 三 管式 结构 ， 最大 限度 的 节省时间 ， 原本 一套 模具 的 安装时间 为 1 个 小时 左右 ， 现 缩短 为 半个 小时 。 

激光 测量 头 和 应用 该 激光 测量 头 的 轴承 内径 测量机   本 实用新型 公开 了 一种 激光 测量 头 和 应用 该 激光 测量 头 的 轴承 内径 测量机 。 激光 测量 头 包括 ： T 型 安装 座 和 激光 位移 传感器 ， 激光 位移 传感器 设置 在 T 型 安装 座 上 。 应用 该 激光 测量 头 的 轴承 内径 测量机 ， 包括 工作台 和 水平 运动 组件 ， 水平 运动 组件 设置 在 工作台 的 端部 ， 还 包括 ： 至少 一个 测量 装置 ， 测量 装置 设置 在 工作 台上 并 与 水平 运动 组件 相连接 ， 测量 装置 包括 ： 测量 安装 台 、 垂直 运动 组件 、 压力 杆 和 激光 测量 头 ， 在 测量 安装 台 的 上方 设置 有 压力 杆 ， 垂直 运动 组件 设置 在 测量 安装 台上 并 与 压力 杆 相连接 ， 激光 测量 头 设置 在 测量 安装 台 的 承压 板上 。 本 实用新型 测量 时 ， 激光 位移 传感器 伸入 待测 轴承 内部 ， 可以 对待 测 轴承 进行 高精度 测量 。 

铁路 车轮 轮缘 厚度 动态 检测 设备   本 实用新型 公开 了 一种 铁路 车轮 轮缘 厚度 动态 检测 设备 ， 属于 机械 检测 设备 中 主要 用于 铁路 车轮 轮缘 厚度 检测 设备 的 技术 领域 。 包括 ： 轮缘 检测 机箱 ， 具有 至少 一个 传感器 的 计轴 定位 和 控制 装置 以及 内置 测量 软件 的 工控机 ， 机箱 内 设置 包括 两台 数字 摄像机 、 至少 一个 激光 线光源 和 安装 座 的 图像 采集 装置 ， 该 轮缘 检测 机箱 成 对 安装 在 左右 钢轨 的 内侧 。 本 实用新型 是 一套 安装 在 铁路线 路上 的 安全 检测 系统 。 它 能够 动态 测量 正常 运行 列车 轮 对 轮缘 几何 参数 ， 包括 轮缘 厚度 和 圆周 磨耗 ， 对轮 对 安全 状态 进行 预报 ， 使 检修 工人 能够 及时处理 列车 车轮 故障 ， 保证 列车 安全 运行 。 

一种 轨道 车辆 轮缘 轮辋 测量 相机 标定 装置   本 实用新型 公开 了 一种 轨道 车辆 轮缘 轮辋 测量 相机 标定 装置 ， 包括 ： 标定 器 ； 标定 器 包括 ： 调节 标定 板 ， 开设 有 的 两个 纵向 导柱 孔 ， 两个 导柱 孔 之间 开设 有 凹口 朝上 的 凹槽 ； 检测 标定 板 ， 上端 设置 有 两个 相同 的 导柱 ， 在 两个 导柱 之间 开设 有 螺杆 固定 安装 孔 ； 检测 标定 板 通过 两个 导柱 对应 穿过 导柱 孔 ， 置于 调节 标定 板 的 下方 ； 调节 螺母 ， 放置 在 所述 凹槽 内 ； 螺母 压板 ， 覆盖 所述 凹槽 ， 固定 在 调节 标定 板上 ， 螺母 压板 和 凹槽 底面 中心 分别 开 有 第一 光孔 和 第二 光孔 ； 螺杆 ， 依次 穿过 第一 光孔 、 调节 螺母 、 第二 光孔 ， 穿 入 螺杆 固定 安装 孔 ， 分别 与 调节 螺母 和 检测 标定 板 连接 固定 。 本 实用新型 可以 测量 各种 车辆 轮 对 可能 位置 数据 ， 并且 适用 于 各种 型号 的 钢轨 。 

铁路 车轮 踏面 擦伤 图像 动态 探测 装置   本 实用新型 公开 了 一种 铁路 车轮 踏面 擦伤 图像 动态 探测 装置 ， 属于 对 铁路 机车 ( 车辆 ) 车轮 踏面 进行 检测 的 机械 检测 设备 结构 的 技术 领域 。 包括 设置 复数 个 内置 摄像机 的 擦伤 探测 摄像机 箱 ， 利用 车轮 定位系统 ， 图像 采集 系统 ， 控制电路 ， 通过 工控机 对 固定设置 的 摄像机 拍摄 的 轮 对 图像 对轮 对 安全 状态 进行 探测 ， 该 装置 可 用于 铁路 正线 通过 车辆 的 轮 对 检测 、 动车组 入库 时 的 轮 对 检测 和 机车 入库 时 的 轮 对 检测 ， 能够 动态 测量 正常 运行 列车 轮 对 踏面 的 故障 状态 ， 包括 擦伤 、 剥离 、 碾堆 等 车轮 故障 ， 使 检修 工人 能够 及时处理 列车 车轮 故障 ， 保证 列车 安全 运行 。 ? 

活性 粉末 混凝土 自动 搅拌站   本 实用新型 公开 了 一种 活性 粉末 混凝土 自动 搅拌站 。 属于 自动化 控制 领域 中 ， 特别 是 对 混凝土 搅拌 过程 中 自动控制 的 装置 结构 的 技术 领域 。 包括 专用 搅拌 子系统 、 骨料 上 料 计量 子系统 、 水泥 上 料 计量 子系统 、 水上 料 计量 子系统 、 外加剂 上 料 计量 子系统 、 电气控制 和 计量 数据 采集 子系统 构成 ； 各 子系统 上 分别 至少 设置 一个 传感器 并 分别 通过 管路 、 管道 或 传输 装置 与 专用 搅拌 子系统 连接 ； 该 电气控制 和 计量 数据 采集 子系统 采集 设在 各 子系统 上 传感器 的 信息 通过 电路 控制 各 子系统 的 运行 。 采用 本 实用新型 满足 了 活性 粉末 混凝土 搅拌 的 生产工艺 要求 ， 降低 了 控制系统 成本 ， 对 物料 计量 系统 的 参数设置 进行 了 计算机 集中化 。 

一种 依据 反射强度 与 地形 形态 的 激光 扫描 点云 植被 过滤 方法   本发明 是 依据 点云 的 激光束 放射 强度 与 地形 形态 差异 建立 的 一种 区分 地表 与 植被 的 点云 过滤 方法 ， 该 方法 包括 ： 建立 三维 激光 点云 反射强度 与 扫描 距离 关系 ； 建立 地表 土壤 、 岩石 点云 与 植被 点云 的 反射强度 判据 ； 剔除 植被 点云 方法 ； 过滤 地形 异常 点云 等 。 本发明 通过 以下 步骤 实现 ： ( 1 ) 标定 地面 型 三维 激光 扫描仪 的 距离 与 反射强度 关系 ( RR 关系 ) ； ( 2 ) 建立 反射强度 随 距离 变化 关系 ； ( 3 ) 依据 该 关系 过滤 植被 点云 ； ( 4 ) 考虑 地形 形态 ， 进一步 过滤 异常 点 ； ( 5 ) 调整 点云 密度 以达 最佳 表现 水平 。 本发明 提供 的 方法 ， 适用 于 提取 三维 激光 扫描仪 所 采集 点云 数据 中 的 地表 数据 ， 过滤 植被 点云 数据 的 处理过程 。 
